mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,onset_rate,beat_strength,filename,length,label
-199.5596,2748.1963,117.48023,307.8389,-23.09772,280.67398,40.33169,180.06693,-12.785703,88.1793,23.23244,86.41102,-8.498466,118.22312,17.174757,106.853165,0.3275623,176.00539,13.334818,145.0548,-11.17768,115.173996,5.052901,152.3098,-11.984596,121.14337,4.6769376,136.29256,-5.9667645,101.21384,0.14327607,45.280815,-2.8165236,54.013767,1.9254104,97.25518,0.58159244,115.719475,-5.809176,174.9397,0.23936279,0.09205159,0.097268745,0.001571991,1681.053968,129679.4806,1831.9078,110973.7966,3445.212578,1060996.144,0.083403196,0.000425114,-0.000479344,0.007765238,-0.001092658,0.001090198,151.9990809,3.8,1.3180838,jazz.00043.1.wav,220500,jazz
-139.27548,1505.8745,111.19161,474.1573,-47.812347,644.3062,49.989094,189.76334,-12.292302,93.12824,16.346437,97.330666,-7.5111423,81.06321,19.570381,57.861767,-16.846682,55.692482,15.525646,70.40466,-13.272094,48.524982,5.8514686,55.266766,-10.670528,70.736984,4.364607,66.01328,-8.442454,49.64851,0.39067206,34.128227,-4.5848427,42.160763,-2.9495356,29.362541,-5.2879853,39.54742,-3.6727781,42.45319,0.3000946,0.08578183,0.11688284,0.000753541,1849.501793,109481.0269,1818.74636,84181.20737,3588.875514,570317.4086,0.083480233,0.000837866,-0.000747024,0.010543058,-0.001178606,0.001436559,151.9990809,4.7,1.2915723,jazz.00043.2.wav,220500,jazz
-245.91068,3921.804,168.0289,772.78186,-19.144722,615.93604,25.475407,187.54303,-3.7348182,124.14546,16.929592,76.2321,-1.2676615,94.65439,5.7283955,91.49509,-2.1834123,94.77563,8.159321,60.949734,-0.5118566,63.85014,6.4625263,62.777016,-2.7827454,78.39063,3.2732987,54.35991,2.1555653,62.166714,3.8647156,141.5002,9.764317,177.66115,5.8000064,162.4423,1.6863074,94.52648,-1.4576614,132.26547,0.29750744,0.09322169,0.09046608,0.001530555,996.7894832,140999.3215,1266.098476,107148.9745,1821.629047,680591.5126,0.045217563,0.000524956,-0.017503554,0.007207112,-0.001537169,0.000666799,123.046875,6.3,1.4056208,jazz.00044.0.wav,220500,jazz
-252.44997,3320.2048,166.81169,595.9101,-21.680552,684.45807,20.67666,202.91162,-0.5660952,112.66781,15.227401,103.39757,-0.71454906,99.10905,4.1953263,63.738956,-2.8191226,78.975204,5.788731,64.79265,0.27614838,54.207634,7.2208953,93.45651,1.7718745,151.39664,7.2362013,97.07763,3.6507523,76.39953,-0.06721458,125.03997,4.6922107,128.37772,1.8637446,110.10584,0.03934955,85.34993,-2.1604671,159.51385,0.25552472,0.087824024,0.08204184,0.001050556,1007.837783,111456.2383,1251.529581,95484.12379,1813.160652,490997.1437,0.051787268,0.000666362,-0.01958712,0.005270282,-0.001144289,0.000652641,103.359375,4.2,1.3458802,jazz.00044.1.wav,220500,jazz
-243.4375,3578.214,171.13554,1043.7964,-20.452536,559.153,21.489555,206.66554,0.46292844,162.60095,14.496655,124.877846,-3.1338298,74.409874,5.368507,125.163734,-2.173637,60.90884,6.3952947,66.9567,-4.6883955,64.12636,3.7985525,93.47004,-0.2329314,98.00696,6.7845254,92.43226,3.5165772,100.81977,1.9635792,130.78741,6.5929394,126.044945,7.499011,160.07358,5.7422957,188.84593,0.8170251,195.58617,0.27626196,0.08767333,0.08656456,0.001411357,1014.050615,125103.8454,1232.184936,99539.84739,1807.889764,502132.7106,0.051775939,0.00043674,-0.016197272,0.006382703,-0.001359096,0.00079755,107.6660156,5.7,1.3141761,jazz.00044.2.wav,220500,jazz
-241.50832,1689.0936,171.89806,376.85934,-18.589577,275.6662,44.81554,119.869774,-4.696899,57.12155,5.424299,56.452362,-0.6616064,66.42957,-7.734203,38.517593,-15.743012,63.263042,-6.3368273,41.088066,-6.4329114,47.71906,-1.5199367,39.015507,-3.1277099,32.94299,-6.1520424,50.830902,0.70603913,33.372334,0.7692537,62.931664,-3.2482896,35.778778,-10.872954,37.304276,-7.0602093,43.116386,-5.0365424,59.775043,0.24033251,0.08969126,0.098171435,0.001258281,936.6581663,37361.66393,1181.132883,18214.84052,1749.460342,262090.8862,0.041689702,0.000126313,-0.000231655,0.008978176,-0.000223396,0.000560291,135.9991776,4.6,1.1306877,jazz.00045.0.wav,220500,jazz
-245.83588,3740.1863,175.15436,413.38116,-10.505702,643.7481,48.614613,125.8345,-0.32661575,69.81525,9.670737,46.77701,-2.3337579,71.08951,-4.221258,38.536064,-13.656246,61.021976,-2.7529452,41.08994,-4.7851434,53.41736,-0.004228136,33.548775,-2.0368438,28.886307,-7.3910837,25.497591,-4.798883,27.745693,-0.78164244,67.34622,0.11273675,65.09288,-4.0567603,50.841656,-1.7438391,33.82487,-5.5101748,64.26786,0.28196868,0.0940692,0.09914262,0.001416529,875.0267995,71327.75543,1171.452951,30442.58534,1582.040936,487906.979,0.040673488,0.000333017,-0.000644904,0.009077537,-0.000837264,0.000599787,151.9990809,4.7,1.0505928,jazz.00045.1.wav,220500,jazz
-208.31859,2316.8767,178.48978,301.4456,-32.398056,459.00168,50.88152,171.25076,-3.1113791,72.06236,6.8813796,42.15531,-2.2872853,54.278137,-2.8594673,31.964643,-13.198211,46.155083,-0.72100407,44.206673,-8.694991,42.627903,-2.1843414,21.306627,-3.2748451,37.792084,-7.873859,26.713543,-3.0522645,31.751871,3.1843896,51.540024,-0.076652154,19.191586,-10.959528,51.264435,-3.088574,37.58681,-1.546033,16.362318,0.30314484,0.08830358,0.10331538,0.001074106,1001.731312,56577.10055,1211.146548,19195.09682,1958.397361,350519.2274,0.04530253,0.000168979,-0.001149946,0.008303166,-0.001200989,0.00109051,64.59960938,5.2,1.1484151,jazz.00045.2.wav,220500,jazz
-162.86162,2494.4338,154.9967,401.349,-41.009148,331.87173,48.708603,116.69649,-24.48365,132.11293,17.67437,53.951427,-6.921175,64.33304,-9.034994,59.132153,-11.118708,35.78713,-0.11280231,25.863405,-6.5448766,45.250603,-1.445801,29.052711,-5.57116,54.264156,-6.788324,44.824673,1.3909527,49.915524,-3.9507966,41.545868,-0.5388305,42.060833,-2.300646,44.580605,-3.3372548,43.746964,-5.1717134,36.118137,0.2926971,0.08511003,0.106342494,0.001955001,1397.85524,105697.8644,1481.943691,32014.4055,2891.81925,634549.9022,0.068456805,0.000528636,-0.000776362,0.008073629,-0.001143451,0.001809809,107.6660156,3.9,1.3526587,jazz.00046.0.wav,220500,jazz
-226.31749,3161.5435,146.44647,158.87894,-17.520391,478.62033,50.20616,107.42853,-12.204677,134.22017,-2.5289068,112.1425,-9.01487,106.0637,-10.710716,66.265305,-2.8291786,78.507965,-4.259753,101.561874,-1.953014,51.520237,4.379471,54.594692,5.869589,101.37525,0.33121392,106.48974,-0.72748625,141.83296,-0.38693273,181.05414,2.9369035,79.23911,-0.39423236,84.08964,-1.4069881,96.73374,-2.3899984,85.21141,0.21705206,0.09174081,0.119669534,0.00418354,1203.271403,62902.67933,1406.058104,29148.39684,2489.208305,393909.2212,0.050782383,0.000246478,-0.000962849,0.011707928,-0.001194739,0.002708771,107.6660156,4.9,1.5750867,jazz.00046.1.wav,220500,jazz
-225.89075,3705.0369,145.39153,195.39189,-21.049109,475.98346,52.65237,101.072624,-13.814659,119.89609,-3.966214,103.56645,-10.422592,80.01084,-9.569612,53.94892,-2.5500498,93.924126,-4.807413,89.99634,-3.4456887,70.95514,2.8464038,55.62309,3.438052,98.557236,-1.4495804,97.26967,-1.6557733,138.74467,-2.3248844,119.352234,2.486181,60.764935,-0.92869157,72.57944,-0.024571571,74.747955,-0.49687892,85.653984,0.24218726,0.09147929,0.10498433,0.004171351,1287.834597,61229.73856,1454.05626,35010.3664,2710.710523,369027.1022,0.056125154,0.000279867,-0.000849901,0.00669953,-0.001041399,0.003701848,215.3320313,4.7,1.6340598,jazz.00046.2.wav,220500,jazz
-215.66722,4364.796,103.0423,1051.3,-17.855219,198.15009,43.501095,84.99141,-11.092601,86.63334,19.160835,57.91059,-10.264654,68.11447,16.831331,30.865717,-19.079094,39.714264,11.838794,50.570187,-12.192202,33.955162,7.1776056,25.037498,-11.541274,41.303604,8.030232,37.495518,-8.354239,36.173637,8.244316,60.758774,-3.5313747,40.640663,-1.0678372,34.61309,-3.8801363,54.526707,0.2408681,41.339138,0.41187105,0.089739226,0.046311926,0.000848457,2195.802161,486664.7266,2195.957979,121645.8067,4612.651922,1973301.787,0.115190192,0.004089241,-0.000729714,0.001642632,-0.000862693,0.000626168,67.99958882,3.4,1.1004431,jazz.00047.0.wav,220500,jazz
-207.31113,773.4001,109.86015,193.58655,-13.032872,209.26968,47.732063,58.22338,-10.024058,35.588562,19.732853,48.969547,-10.701489,45.250145,21.7173,41.08929,-18.577566,35.845768,12.994392,37.083904,-11.194012,27.512571,8.245203,30.423964,-11.69301,26.542824,7.7033515,31.42483,-9.106313,43.20205,11.763032,59.337406,-7.6950474,44.19053,-4.3328147,56.64446,-6.5651693,106.30758,2.0337024,107.78404,0.3411306,0.09118356,0.053007446,0.000335104,1910.588398,98130.97786,2151.479278,76218.88377,4170.197057,854779.7984,0.084752483,0.000658799,-0.000852265,0.002075953,-0.001173742,0.000308989,103.359375,5.9,1.1540284,jazz.00047.1.wav,220500,jazz
-183.49678,745.37225,116.937935,225.0534,-17.366909,143.37376,43.25008,75.264565,-13.771893,45.074505,19.3319,46.58034,-14.674757,40.86313,18.333374,38.235104,-20.70522,35.165276,10.416922,39.4136,-13.891078,35.988014,7.046491,26.286058,-13.159368,22.820322,7.0007405,27.742416,-11.363893,24.519327,10.956511,19.625961,-7.061282,42.906883,-3.1936986,35.417362,-7.0745645,51.76016,-2.0136197,43.3333,0.32032654,0.08653727,0.062129542,0.000349198,1838.664233,103868.0264,2088.366212,65330.57891,3997.83151,803729.5599,0.080328497,0.000397503,-0.00122161,0.002883287,-0.001222917,0.000474207,107.6660156,5.9,1.0705243,jazz.00047.2.wav,220500,jazz
-216.53636,1936.2538,120.30491,397.24783,-23.064907,125.525696,41.49421,82.849785,-9.534964,118.29982,22.065035,108.37839,-10.557895,60.510822,9.683836,51.236584,-20.01906,46.15946,8.4639015,38.31823,-16.681667,48.741177,1.0237455,34.78327,-14.140824,40.456482,6.5551987,66.63634,-2.8221264,92.962685,11.421037,93.62219,-0.56844044,74.56726,-0.7054015,82.63968,-3.544233,65.59636,-2.68259,52.195576,0.29957584,0.08435611,0.053565864,0.000380633,1703.234334,154681.5729,1926.158849,67348.24423,3585.777931,836481.7511,0.072833209,0.000843224,-0.00142698,0.002268676,-0.000835471,0.000358411,129.1992188,3.8,1.0900917,jazz.00048.0.wav,220500,jazz
-211.3045,1212.224,118.64993,293.86798,-21.127506,117.94488,46.075497,95.160164,-12.007612,63.335785,20.601105,56.665268,-11.9101,46.78067,10.962992,32.426285,-21.71812,45.17257,9.532225,42.59831,-12.46205,76.834785,8.930481,74.642365,-10.26964,63.30293,9.90693,116.62641,-4.90346,131.58095,8.737635,78.81224,-4.257559,90.41945,-0.6254119,117.31881,-2.5937705,99.35487,3.3005216,67.144615,0.27083245,0.090338655,0.0595767,0.000282275,1716.900165,107747.4304,1927.329747,61417.50458,3608.784984,667129.0934,0.079076639,0.000452891,-0.00137911,0.00302773,-0.000931764,0.00026529,129.1992188,3.8,1.025269,jazz.00048.1.wav,220500,jazz
-188.90642,1438.9838,116.77923,299.15533,-21.869915,170.18227,41.581642,58.371017,-12.819168,72.63512,18.114452,60.3546,-15.52362,64.77798,6.3556256,37.610332,-21.916117,46.559048,11.277427,67.099205,-8.660438,61.38716,8.169614,90.67456,-11.848885,80.52699,4.1125016,106.30503,-9.998941,67.171936,5.455183,93.31824,-0.80962634,56.729847,0.028531369,44.667126,-5.055669,61.209877,-3.5926168,77.227875,0.26798987,0.083437026,0.0625897,0.000496611,1824.437585,124350.6538,1990.501847,73748.13403,3860.738449,783189.7726,0.08543789,0.000584413,-0.001058763,0.0029588,-0.001030749,0.000518536,129.1992188,5,1.1133527,jazz.00048.2.wav,220500,jazz
-154.28319,3036.6543,76.12829,992.33264,28.748756,390.08832,29.105886,351.91357,-5.1046453,113.13257,1.4927042,146.56276,-21.719728,146.00847,-4.279029,147.45041,-18.79851,122.27266,6.4698806,218.11765,-11.120188,81.837326,-6.0030904,42.168983,-8.460412,73.28188,-1.583352,53.495277,-10.495786,72.5043,-8.769805,65.09589,-1.871609,184.27515,-3.109905,136.48643,1.8045425,101.85098,9.164268,117.350975,0.20743322,0.09537934,0.18605466,0.007620517,2326.826482,576144.1933,2632.201884,89804.2296,5448.649806,2426349.029,0.070279646,0.00257055,-0.000814162,0.036849197,-0.000825674,0.001960125,161.4990234,4.9,1.2762539,jazz.00049.0.wav,220500,jazz
-152.40216,3062.1733,95.113205,447.45163,12.015362,475.4684,27.03877,252.57755,-6.2722692,107.90769,-6.972134,197.10794,-11.607545,84.30247,-5.1406603,85.141136,-20.536572,75.329605,-5.354178,243.7237,-12.93034,122.45401,-9.595259,120.658134,-6.743291,48.334812,3.746431,122.189766,-0.75680536,139.60054,7.259892,143.77298,8.831008,161.27466,3.1309452,129.26091,-3.7013164,131.86507,-8.932319,149.70543,0.19187585,0.09482375,0.22938158,0.008243276,1843.485982,243870.1472,2278.280059,136357.6876,3914.796281,2171476.562,0.061058947,0.001117879,-0.000814235,0.0543557,-0.000759475,0.002291963,123.046875,5,1.2472054,jazz.00049.1.wav,220500,jazz
-189.6709,2935.6416,90.74386,1146.3975,33.62227,591.651,29.001001,248.86908,3.0392466,164.36324,1.4271768,190.28528,-8.864868,127.29162,-4.8038635,136.89954,-18.206327,91.46702,-2.8935683,177.60854,-11.78853,70.970474,-9.389865,80.05714,-9.444372,63.195545,-3.4421613,88.04008,-8.046701,91.720436,-3.1051257,149.86923,-0.8647435,154.30373,-1.3429738,107.83877,-0.7945395,167.00667,4.3875837,196.73988,0.23209508,0.09405206,0.13729593,0.004579301,1977.132226,630077.191,2489.71512,128798.2326,4321.004421,3528981.062,0.06273791,0.002058743,-0.000868021,0.01519887,-0.000764114,0.003782642,172.265625,3.4,1.220604,jazz.00049.2.wav,220500,jazz
-71.30853,944.9098,80.13196,300.0637,10.977805,281.66446,30.405226,103.968994,15.58319,68.17172,12.531454,57.63586,6.6382504,46.34826,13.091868,37.7886,-1.4649154,36.56734,7.706869,54.423832,2.9279106,55.87607,7.195868,38.813507,-1.7722621,35.364178,1.6987661,32.329014,-4.772798,31.203014,2.0841985,30.70492,2.5152736,40.14639,0.62650996,67.27763,1.5152227,72.16517,3.1213934,56.70693,0.40057,0.089801475,0.18574838,0.001028522,2370.376315,184560.6626,2768.644454,118429.1897,5712.668859,1624224.505,0.068926959,0.000433921,-0.000103024,0.022177437,-0.001453215,0.004985222,151.9990809,6.6,1.3450159,jazz.00050.0.wav,220500,jazz
-48.978764,871.1472,75.06954,290.6018,5.9387054,161.342,32.303787,130.49133,11.41477,66.045876,11.526616,38.964897,8.986885,44.12702,14.028857,30.475826,-3.7224026,35.770466,2.9819336,36.703754,-0.10710771,31.792181,7.7956686,29.429111,-0.1768444,26.111427,1.4408896,26.11751,-6.903559,25.322647,1.4045694,20.580872,5.030749,37.05258,5.152655,44.123558,4.322776,62.153545,2.4881396,37.449745,0.43831995,0.0787038,0.1897662,0.000669278,2544.728123,191415.6729,2760.8992,85534.57767,5846.464493,1195117.1,0.085108215,0.000723976,-7.00E-05,0.024106173,-0.00140597,0.004381254,151.9990809,6,1.2043486,jazz.00050.1.wav,220500,jazz
-45.399597,805.5196,77.236885,424.51465,7.9266434,189.36601,31.947075,114.94468,7.5292606,98.33076,11.192227,47.50946,8.061871,46.299656,13.459986,40.283806,-1.5801475,39.11535,6.1459956,35.509773,1.5206134,46.150154,7.1072235,33.668797,-0.80925184,23.913624,1.8235322,26.070778,-6.511972,25.861269,0.23456554,21.20309,2.2885964,26.044037,2.9672399,46.08247,1.376873,41.438145,0.20383555,26.737217,0.39283285,0.08078362,0.19518536,0.000629457,2531.506381,230343.721,2750.524368,101571.7972,5822.258374,1341705.886,0.087819252,0.001027586,-7.55E-05,0.025230011,-0.001449825,0.00462817,151.9990809,6.1,1.1967158,jazz.00050.2.wav,220500,jazz
-267.60428,5234.493,137.99857,440.48917,-13.582341,325.01218,50.7473,115.09034,-3.097141,265.1729,20.432194,33.933975,3.3297317,119.76113,6.234893,49.846115,-5.8879814,92.429985,1.346591,31.024471,0.51387596,46.919266,-1.7959622,29.853285,3.1086168,19.368452,0.9328448,25.57498,1.8129455,24.791428,1.1433088,21.921371,1.841082,29.57299,-1.2896647,20.971302,-1.9245362,29.60481,-6.18309,51.90594,0.28390798,0.098101206,0.066189446,0.002084227,1163.766725,129256.1942,1580.136856,47776.60691,2480.015475,801424.5399,0.038145981,0.000373625,-0.000758788,0.004835825,-0.001132129,0.000563999,95.703125,4.4,1.3380942,jazz.00051.0.wav,220500,jazz
-250.29575,4458.575,138.58932,396.89584,-20.582726,349.05478,49.543568,119.47415,-9.317457,188.7286,18.925392,35.62513,-0.13038352,94.33996,5.956013,56.044827,-10.701685,66.27242,0.49019358,31.117895,-2.7635057,41.838272,-1.7313216,26.308275,4.4377456,28.283377,-0.25485945,25.267687,-2.5076268,25.77772,-1.2135022,21.567644,0.13312581,26.083181,-3.8610537,30.755928,-1.3584805,46.637524,-5.681108,77.25435,0.2581977,0.093700774,0.07736201,0.001942737,1229.512853,118802.5967,1553.856568,47166.34789,2533.049107,747152.4922,0.046191859,0.000372855,-0.0007211,0.006042847,-0.000897375,0.000662816,95.703125,4.8,1.4109315,jazz.00051.1.wav,220500,jazz
-266.10095,5237.811,141.46906,495.08813,-16.998549,325.57663,49.061405,101.65764,-5.3396263,180.42172,20.315563,35.3631,1.9272014,130.31221,5.7291036,43.28648,-8.067339,104.36223,-1.6191775,34.777695,-3.177431,48.87132,-1.2961688,27.109688,3.9711466,24.60406,0.0298948,31.152298,-0.65319246,28.07551,0.599931,25.583006,2.7600646,46.93208,-1.7084228,36.593983,-0.85607827,35.543827,-3.8355489,77.53753,0.28060648,0.10052337,0.06536077,0.001403259,1188.42168,150589.7005,1547.540334,58243.96948,2429.879584,902817.3138,0.042735372,0.000468287,-0.000949921,0.003675764,-0.001030267,0.000787948,95.703125,4.7,1.4592795,jazz.00051.2.wav,220500,jazz
-93.58498,1748.8467,92.71556,749.4305,8.420141,219.84805,37.117012,127.04785,-0.5715543,136.2243,14.161151,70.436745,3.4776561,40.779675,9.988059,32.637886,-5.714398,47.195484,0.34421605,41.940952,5.037416,29.191008,0.58537155,38.277817,-0.19162336,41.20066,5.78878,67.13447,1.0447519,77.340614,2.936963,48.548,-2.4010825,48.74641,-1.5006495,99.82307,2.4664183,117.96027,4.25166,49.821114,0.35800785,0.094365984,0.20874749,0.002581925,2002.463362,362727.5585,2397.801573,132034.4191,4496.367629,1996697.722,0.068822732,0.00197161,-0.000320047,0.040126562,-0.001444615,0.00173922,107.6660156,4.7,1.1397221,jazz.00052.0.wav,220500,jazz
-97.95366,2885.3174,72.42649,388.18503,22.162807,208.38898,37.734493,89.578835,4.37962,103.31745,9.969322,44.527805,9.158425,42.64183,9.072389,24.074137,-2.4220436,21.179691,5.691458,31.612316,-1.205273,32.080833,3.9453728,33.722073,1.0521955,25.037676,0.80135876,43.301895,-4.163916,18.852537,-0.021883706,26.100357,-2.2813103,25.56115,-1.711747,30.824074,-0.47587606,37.570393,0.27847862,39.359787,0.38814244,0.08944922,0.15653694,0.005213349,2594.54276,344389.512,2867.784875,93780.59706,6128.919165,1442156.143,0.072598699,0.001291821,-0.000246878,0.021906652,-0.001316384,0.002490618,107.6660156,2.6,1.0280645,jazz.00052.1.wav,220500,jazz
-82.05505,1780.3452,82.76081,421.30902,5.9531636,232.1151,35.222645,115.01016,-6.3365846,105.86367,16.118639,61.666843,4.248144,63.81262,9.905185,32.257645,-3.1935282,47.68847,-0.5466468,35.805363,0.84703976,39.158188,-0.63281876,84.143814,1.6243578,44.05505,6.6667542,71.32822,4.8424053,43.741543,8.605786,65.543175,3.7189384,62.48672,3.982036,65.3854,3.4683297,70.08557,0.69613373,54.698566,0.35662425,0.09083594,0.19982536,0.004230788,2275.300693,234021.812,2514.185788,95843.9336,5116.608813,1041039.207,0.09034336,0.00240873,-0.000158365,0.03581717,-0.001324237,0.002677471,107.6660156,4.4,1.1525359,jazz.00052.2.wav,220500,jazz
-155.9551,3286.1426,101.99939,1515.1321,-26.113472,425.62463,49.66884,107.588646,-5.410769,37.0545,25.124697,71.36955,-2.5761156,46.136944,10.730588,38.75224,-8.321212,68.45081,8.428308,72.68918,-4.1494093,80.09683,2.347473,118.15036,-5.1305604,143.79408,0.8502722,146.72234,-1.9157184,133.76265,-2.0081143,136.07425,-2.4003165,142.27286,-3.7858272,129.9052,-2.3694937,162.40785,-4.2784643,221.46172,0.30887175,0.09176121,0.121298224,0.001670738,1962.236051,549991.9784,1866.073537,73070.83409,3769.184865,1320358.881,0.095668005,0.004027095,7.83E-05,0.008495004,-7.93E-05,0.003771598,99.38401442,5.5,1.8221995,jazz.00053.0.wav,220500,jazz
-146.7802,3247.4531,119.076225,462.7988,-28.581573,370.91626,50.682,99.83505,-9.057402,40.41899,30.076344,59.68062,-0.54707247,62.33526,12.382301,39.643063,-10.661672,52.562046,5.3177376,24.60981,-10.386455,42.188133,-1.3965781,35.24653,-5.378655,45.35808,0.82868123,69.90827,-1.0458413,74.07634,0.4077419,73.8641,0.547433,76.12335,-6.3825893,67.96524,-6.016156,85.551155,-5.7065396,96.68435,0.32748726,0.09004933,0.12454754,0.001519795,1661.071224,135745.4025,1818.221228,26684.20927,3417.359305,381719.5019,0.066990828,0.001042772,-0.000139452,0.010801756,-4.37E-05,0.00203012,198.7680288,5.1,1.640603,jazz.00053.1.wav,220500,jazz
-120.89876,2239.7112,111.59711,547.7873,-28.11474,253.97336,55.859158,73.29246,-11.867511,47.644196,30.965746,46.753517,-1.9642287,43.927803,6.1561017,42.71372,-14.815703,31.138853,6.0336695,29.82682,-13.892029,33.26588,-1.1069324,31.847366,-4.4006066,31.466179,-1.9800478,55.225086,-5.164303,35.945625,-3.8679066,40.81771,1.7140306,66.843025,-2.5042357,36.205685,-4.32497,47.75391,-6.902663,79.5557,0.29887947,0.086659044,0.14392526,0.001306439,1790.124108,162271.089,1901.242317,12820.77927,3746.977188,235722.5543,0.075511392,0.001358687,-0.000367486,0.014533896,-3.03E-05,0.002329364,99.38401442,4.3,1.5232707,jazz.00053.2.wav,220500,jazz
-155.9551,3286.1426,101.99939,1515.1321,-26.113472,425.62463,49.66884,107.588646,-5.410769,37.0545,25.124697,71.36955,-2.5761156,46.136944,10.730588,38.75224,-8.321212,68.45081,8.428308,72.68918,-4.1494093,80.09683,2.347473,118.15036,-5.1305604,143.79408,0.8502722,146.72234,-1.9157184,133.76265,-2.0081143,136.07425,-2.4003165,142.27286,-3.7858272,129.9052,-2.3694937,162.40785,-4.2784643,221.46172,0.30887175,0.09176121,0.121298224,0.001670738,1962.236051,549991.9784,1866.073537,73070.83409,3769.184865,1320358.881,0.095668005,0.004027095,7.83E-05,0.008495004,-7.93E-05,0.003771598,99.38401442,5.5,1.8221995,jazz.00054.0.wav,220500,jazz
-146.7802,3247.4531,119.076225,462.7988,-28.581573,370.91626,50.682,99.83505,-9.057402,40.41899,30.076344,59.68062,-0.54707247,62.33526,12.382301,39.643063,-10.661672,52.562046,5.3177376,24.60981,-10.386455,42.188133,-1.3965781,35.24653,-5.378655,45.35808,0.82868123,69.90827,-1.0458413,74.07634,0.4077419,73.8641,0.547433,76.12335,-6.3825893,67.96524,-6.016156,85.551155,-5.7065396,96.68435,0.32748726,0.09004933,0.12454754,0.001519795,1661.071224,135745.4025,1818.221228,26684.20927,3417.359305,381719.5019,0.066990828,0.001042772,-0.000139452,0.010801756,-4.37E-05,0.00203012,198.7680288,5.1,1.640603,jazz.00054.1.wav,220500,jazz
-120.89876,2239.7112,111.59711,547.7873,-28.11474,253.97336,55.859158,73.29246,-11.867511,47.644196,30.965746,46.753517,-1.9642287,43.927803,6.1561017,42.71372,-14.815703,31.138853,6.0336695,29.82682,-13.892029,33.26588,-1.1069324,31.847366,-4.4006066,31.466179,-1.9800478,55.225086,-5.164303,35.945625,-3.8679066,40.81771,1.7140306,66.843025,-2.5042357,36.205685,-4.32497,47.75391,-6.902663,79.5557,0.29887947,0.086659044,0.14392526,0.001306439,1790.124108,162271.089,1901.242317,12820.77927,3746.977188,235722.5543,0.075511392,0.001358687,-0.000367486,0.014533896,-3.03E-05,0.002329364,99.38401442,4.3,1.5232707,jazz.00054.2.wav,220500,jazz
-266.34686,1949.2191,188.18735,485.03757,-15.402996,698.5742,50.39926,186.53427,0.34803492,67.08745,4.77796,64.37312,6.681118,73.09806,-10.343714,66.964554,-7.9133444,35.34401,0.024937322,42.730827,-4.053537,39.130493,-3.5427563,25.424053,-4.3358655,35.37572,-6.323172,26.5115,-1.2993561,29.694542,2.3706164,52.69273,-1.7610466,28.199686,-3.0021722,56.853493,-0.9493767,47.967617,-3.8343885,40.40666,0.29399335,0.09105193,0.08567695,0.000982357,821.9081273,39342.33374,1166.903627,35581.83569,1498.631,340241.564,0.033853411,7.26E-05,-0.001088366,0.006075776,-0.000873014,0.000682199,71.77734375,4.3,1.0859956,jazz.00055.0.wav,220500,jazz
-246.00653,2518.9773,173.25017,579.485,-18.816893,604.966,49.788464,277.21463,-3.3529143,80.48554,4.9678574,47.97646,4.139201,62.373905,-9.000081,46.467728,-12.247053,53.66224,-1.5507257,67.751816,-6.655744,48.785774,-1.5223666,26.815538,-2.6637096,45.867485,-6.706404,40.890793,-1.3548906,35.98943,0.38765633,40.37815,-3.9259324,50.26647,-4.742194,69.64072,-2.7906985,49.885967,-2.6448758,85.435974,0.23677808,0.08765285,0.10399752,0.00148164,959.6830483,69017.71155,1250.849988,28418.35931,1890.80009,586708.6019,0.040644033,0.000155159,-0.002453752,0.010498253,-0.00090998,0.000480051,123.046875,4.7,1.1178576,jazz.00055.1.wav,220500,jazz
-268.97354,3168.7969,181.22089,355.98782,-12.916363,512.327,46.501637,145.44943,1.6692442,82.26722,7.5792828,85.92655,7.9658318,70.03295,-7.2528706,32.706017,-11.462825,51.85458,-6.9383903,37.08862,-7.20997,63.155663,-3.4652853,41.15276,-4.0825624,31.12876,-6.77843,44.37208,-1.5302086,24.184004,3.0308094,37.954464,-2.4479964,28.53672,-6.015207,52.00954,-3.3907468,32.15362,-2.777485,29.793358,0.26541016,0.09053394,0.08453288,0.001006077,841.8167614,36483.68224,1212.489992,28405.01634,1528.432753,304731.7566,0.038682977,0.000145731,-0.002150381,0.006183143,-0.001067865,0.000547412,99.38401442,4.4,1.1221027,jazz.00055.2.wav,220500,jazz
